Jubster,,,0,0,0,0,0,0,0,3604,9,Crush,0,60,82,78,81,1,1,4
Judge of Yama,water,15,0,0,0,0,0,0,0,14180,"18 (aoe),29 (fire surge)",Magic,0,400,200,200,150,250,200,5
Judge of Yama (A Kingdom Divided),,,600,40,40,40,600,600,600,"10936,10938",12,"Magic (Fire Waves),Melee",0,260,186,112,84,84,0,4
Jungle Demon,Fire,25,50,0,0,50,0,0,0,1443,32,"Slash,Magic",0,170,170,170,170,170,1,6
Jungle Demon (Nightmare Zone)#Hard Mode,Fire,25,50,0,0,50,0,0,0,6321,62,Slash,0,255,340,340,170,340,1,6
Jungle Demon (Nightmare Zone)#Normal Mode,Fire,25,50,0,0,50,0,0,0,6382,32,"Slash,Magic",0,170,170,170,170,170,1,6
Jungle horror#Guard,Fire,25,0,0,0,0,0,0,0,1046,8,Stab,0,45,70,70,55,1,1,4
Jungle horror#Warrior,Fire,25,0,0,0,0,0,0,0,1044,8,Stab,0,45,70,70,55,1,1,4
Jungle horror#Worker,Fire,25,0,0,0,0,0,0,0,1042,8,Stab,0,45,70,70,55,1,1,4
Jungle horror#Young warrior,Fire,25,0,0,0,0,0,0,0,1045,8,Stab,0,45,70,70,55,1,1,4
Jungle horror#Young worker,Fire,25,0,0,0,0,0,0,0,1043,8,Stab,0,45,70,70,55,1,1,4
Jungle spider,Fire,40,17,10,20,20,20,20,20,"3020,6267,6271",6,Stab,-2,50,35,37,35,1,1,4
Jungle spider (Ape Atoll),Fire,40,0,0,0,0,0,0,0,5243,10,Stab,-2,35,50,30,10,10,1,4
Jungle Wolf,Fire,15,0,0,0,0,0,0,0,232,6,Stab,0,69,50,55,52,1,1,4
Justiciar Zachariah,,,-60,200,200,200,200,200,200,"5977,7858","43 (melee),26 (magic)","Magic,Slash",0,320,500,250,100,180,1,6
Justiciar Zachariah (Deadman)#Annihilation,,,-60,200,200,200,200,200,200,12449,"43 (Melee),26 (Magic)","Slash,Magic",0,2000,500,250,100,180,1,6
Justiciar Zachariah (Deadman)#Apocalypse,,,-60,200,200,200,200,200,200,12449,"43 (Melee),26 (Magic)","Slash,Magic",0,320,500,250,100,180,1,6
Justiciar Zachariah (Deadman)#Armageddon,,,-60,200,200,200,200,200,200,12449,"43 (Melee),26 (Magic)","Slash,Magic",0,500,500,250,100,180,1,6
Justiciar Zachariah (Deadman)#Permanent,,,-60,200,200,200,200,200,200,12449,"43 (Melee),26 (Magic)","Slash,Magic",0,500,500,250,100,180,1,6
Juvenile custodian stalker,Fire,30,35,50,30,-10,5,30,-10,14702,6,"Crush,Bleed",0,135,95,55,45,25,1,4
K'ril Tsutsaroth,Water,30,80,80,70,80,80,80,80,3129,"30 (magic),46 (melee),49 (special attack)","Slash,Magic",0,255,340,300,270,200,1,6
K'ril Tsutsaroth (Deadman)#Annihilation,Water,30,130,80,80,80,80,80,80,12446,46 (Melee),Slash,0,1500,340,300,270,200,1,6
K'ril Tsutsaroth (Deadman)#Apocalypse,,,130,80,80,80,80,80,80,12446,46 (Melee),Slash,0,1000,340,300,270,200,1,6
K'ril Tsutsaroth (Deadman)#Armageddon,Water,30,130,80,80,80,80,80,80,12446,46 (Melee),Slash,0,1000,340,300,270,200,1,6
K'ril Tsutsaroth (Deadman)#Permanent,Water,30,130,80,80,80,80,80,80,12446,46 (Melee),Slash,0,750,340,300,270,200,1,6
K'ril Tsutsaroth (PvM Arena),,,130,80,80,80,80,80,80,6495,"30 (magic),46 (melee),49 (special attack)","Slash,Magic",0,255,340,300,270,200,1,6
Kalphite Guardian,Fire,40,50,5,25,25,30,50,50,960,12,Crush,0,170,110,110,110,1,1,4
Kalphite Guardian#Lower level,Fire,40,50,5,25,25,30,50,50,962,12,Crush,0,170,110,110,110,1,1,4
Kalphite Guardian#Upper level,Fire,40,50,5,25,25,30,50,50,959,12,Crush,0,170,110,110,110,1,1,4
Kalphite Queen (Echo)#Airborne,,,10,50,50,50,10,10,10,15617,"38 (melee) 35 (ranged),49 (magic)","Magic,Ranged",0,561,375,375,300,165,1,4
Kalphite Queen (Echo)#Crawling,,,65,10,50,50,65,65,65,15616,"38 (melee) 35 (ranged),49 (magic)",All,0,561,375,375,300,165,1,4
Kalphite Queen (PvM Arena)#Airborne,,,10,100,100,100,10,10,10,6501,31,"Stab,Ranged,Magic",0,255,300,300,300,150,1,4
Kalphite Queen (PvM Arena)#Crawling,,,100,10,50,50,100,100,100,6500,31,"Stab,Ranged,Magic",0,255,300,300,300,150,1,4
Kalphite Queen (Realm of Memories)#Airborne,,,10,100,100,100,10,10,10,-1,,,0,255,300,300,300,150,1,
Kalphite Queen (Realm of Memories)#Crawling,,,100,10,50,50,100,100,100,-1,,,0,255,300,300,300,1,1,
Kalphite Queen#Airborne,Fire,40,10,100,100,100,10,10,10,"965,4304",31,"Stab,Ranged,Magic",0,255,300,300,300,150,1,4
Kalphite Queen#Crawling,Fire,40,100,10,50,50,100,100,100,"963,4303",31,"Stab,Ranged,Magic",0,255,300,300,300,150,1,4
Kalphite soldier (Construction),,,50,5,25,25,50,50,50,138,8,Crush,0,90,70,70,70,1,1,4
Kalphite Soldier#Kalphite Cave (task only),Fire,40,50,5,25,25,30,50,50,958,8,Crush,0,90,70,70,70,1,1,4
Kalphite Soldier#Kalphite Lair,Fire,40,50,5,25,25,30,50,50,957,8,Crush,0,90,70,70,70,1,1,4
Kalphite Worker,Fire,40,10,1,5,5,10,10,10,"955,956,961",3,Crush,0,40,20,20,20,1,1,4
Kalrag,,,13,12,20,17,13,13,13,8993,9,Stab,0,78,78,78,78,1,1,4
Kamil,fire,10,0,35,35,60,0,0,0,3458,"23 (Melee),5x2 (Magic)","Melee,Magic",0,130,190,80,135,1,1,4
Kamil (Nightmare Zone)#Hard Mode,Fire,10,0,35,35,60,0,0,0,1129,"43 (Melee),5x2 (Magic)","Crush,Magic",0,255,380,160,135,1,1,4
Kamil (Nightmare Zone)#Normal Mode,Fire,10,0,35,35,60,0,0,0,6345,"23 (Melee),5x2 (Magic)","Crush,Magic",0,130,190,80,135,1,1,4
Karamel,Fire,40,150,150,150,150,150,150,150,4882,"7x2 (Magic),20 (Ranged)","Magic,Ranged",0,250,1,1,100,1,100,3
Karamel (Nightmare Zone)#Hard Mode,Fire,40,150,150,150,150,150,150,150,6310,"7x2 (Magic),57 (Ranged)","Magic,Ranged",0,255,1,1,100,1,200,3
Karamel (Nightmare Zone)#Normal Mode,Fire,40,150,150,150,150,150,150,150,6371,"7x2 (Magic),20 (Ranged)","Magic,Ranged",0,250,1,1,100,1,100,3
Karamjan tiger shark,,,0,0,0,0,40,15,40,-1,3,Slash,0,25,40,20,0,1,0,4
Karil the Tainted,Air,50,106,90,79,71,100,100,100,1675,20,Ranged,-2,100,1,1,100,1,100,4
Kasonde,,,250,30,30,30,50,50,50,"12262,12263",20,"Ranged,Melee",0,240,190,190,90,90,190,3
Kasonde the Craven,,,250,30,30,30,50,50,50,"12331,12332",22,"Ranged,Melee",0,200,200,200,120,120,200,3
Kebbit (Eagles' Peak),,,0,0,0,0,0,0,0,1494,1,Crush,0,50,1,1,1,1,1,4
Keef,,,0,50,50,50,0,0,0,"7104,7105",47,Crush,0,180,165,120,165,1,1,5
Kephri#Aggressive,Fire,35,200,100,60,300,300,300,300,11721,24,Magic,0,80,0,0,80,125,0,6
Kephri#Shielded,Fire,40,200,100,60,300,300,300,300,11719,24,Magic,0,150,0,0,80,125,0,6
Ket-Zek#Spawn point,Water,40,0,0,0,0,0,0,0,3126,"52 (Magic),55 (Melee)","Magic,Stab",0,160,320,480,240,240,480,4
Ket-Zek#Standard,Water,40,0,0,0,0,0,0,0,3125,"52 (Magic),55 (Melee)","Magic,Stab",0,160,320,480,240,240,480,4
Ketla the Unworthy#Regular,,,200,80,60,30,70,70,70,12329,18,Ranged,0,200,0,0,130,130,160,3
Ketla the Unworthy#Shadow Clone,,,200,80,60,30,70,70,70,12330,18,Ranged,0,1,0,0,130,130,160,3
Kharazi monodon,,,0,50,0,0,20,20,20,-1,7,Ranged,0,60,1,1,70,1,65,5
Khazard commander,,,0,0,0,0,0,0,0,4972,5,Stab,0,22,50,45,50,1,1,4
Khazard Guard#Khazard 1,,,0,21,35,29,0,0,0,"1211,12021,12022,12024",3,Slash,0,25,20,18,20,1,1,4
Khazard Guard#Khazard 2,,,0,21,35,29,0,0,0,1208,3,Slash,0,25,20,18,20,1,1,4
Khazard Guard#Khazard 3,,,0,21,35,29,0,0,0,"12019,12023",3,Slash,0,25,20,18,20,1,1,4
Khazard Guard#Khazard 4,,,0,21,35,29,0,0,0,12020,3,Slash,0,25,20,18,20,1,1,4
Khazard Ogre,,,0,0,0,0,0,0,0,1225,8,Crush,0,60,54,53,53,1,1,6
Khazard Scorpion,Fire,25,0,15,5,15,5,5,5,1226,5,Stab,0,40,40,39,34,1,1,4
Khazard trooper#Mace,,,-7,29,33,34,-33,-33,-33,"4969,5964",3,Crush,0,22,17,18,12,1,1,5
Khazard trooper#Spear,,,-7,22,25,25,-25,-25,-25,"4970,5965",3,Stab,0,22,17,16,13,1,1,6
Khazard warlord,,,0,0,0,0,0,0,0,"7621,7622",10,Crush,0,170,75,78,80,1,1,4
Khazard warlord (Nightmare Zone)#Hard Mode,,,0,0,0,0,0,0,0,6329,18,Crush,0,255,165,170,80,1,1,4
Khazard warlord (Nightmare Zone)#Normal Mode,,,0,0,0,0,0,0,0,6390,10,Crush,0,170,75,78,80,1,1,4
Killerwatt#Attacking,Air,60,20,10,10,10,-10,-10,-10,469,"8 (Ranged),6 (Melee),15 (Ranged; without Insulated boots)","Crush,Magical ranged",0,51,50,50,40,67,67,2
Killerwatt#Idle,Air,60,20,10,10,10,-10,-10,-10,470,"8 (Ranged),6 (Melee),15 (Ranged; without Insulated boots)","Stab,Magical ranged",0,51,50,50,40,67,67,2
King Black Dragon,Water,50,80,90,40,90,70,40,70,"239,2642","25 (Melee),65 (Dragonfire)","Stab,Dragonfire",0,240,240,240,240,240,1,4
King Black Dragon (Deadman)#Annihilation,Water,50,80,90,70,90,40,70,70,12440,"25 (Melee),65 (Dragonfire)","Stab,Dragonfire",0,500,240,240,150,240,1,4
King Black Dragon (Deadman)#Apocalypse,,,80,90,70,90,40,70,70,12440,"25 (Melee),65 (Dragonfire)","Stab,Dragonfire",0,250,240,240,240,240,1,4
King Black Dragon (Deadman)#Armageddon,Water,50,80,90,70,90,40,70,70,12440,"25 (Melee),65 (Dragonfire)","Stab,Dragonfire",0,250,240,240,150,240,1,4
King Black Dragon (Deadman)#Permanent,Water,50,80,90,70,90,40,70,70,12440,"25 (Melee),65 (Dragonfire)","Stab,Dragonfire",0,350,240,240,150,240,1,4
King Black Dragon (Echo),Water,50,80,90,60,90,70,50,70,-1,,Dragonfire,0,840,300,300,300,252,1,4
King Black Dragon (PvM Arena),,,80,90,70,90,70,70,70,6502,"25 (Melee),65 (Dragonfire)","Stab,Dragonfire",0,240,240,240,240,240,1,4
King black dragon (Realm of Memories),,,80,70,50,70,70,70,70,-1,,"Stab,Dragonfire",0,240,240,240,240,240,1,4
King kurask,,,0,50,0,50,0,0,0,7405,33,Crush,0,270,190,320,250,1,1,4
King Roald (Nightmare Zone)#Hard Mode,,,0,0,0,0,0,0,0,6328,9,Crush,0,150,140,120,30,1,1,4
King Roald (Nightmare Zone)#Normal Mode,,,0,0,0,0,0,0,0,6389,3,Crush,0,75,35,30,30,1,1,4
King Roald#In combat,,,0,0,0,0,0,0,0,4163,3,Crush,0,75,35,30,30,1,1,4
King Sand Crab#Active,Earth,15,0,0,0,0,0,0,0,7266,6,Crush,0,200,50,50,100,1,1,4
King Sand Crab#Hidden,Earth,15,0,0,0,0,0,0,0,7267,6,Crush,0,200,50,50,100,1,1,4
King Scorpion,Fire,20,0,15,5,15,5,5,5,3027,4,Stab,0,30,30,29,23,1,1,4
King Scorpion (Realm of Memories),,,0,15,5,15,9,9,9,-1,,,0,30,30,29,23,1,1,4
Knight of Ardougne (Song of the Elves)#Level 27,,,15,25,5,25,5,5,5,8851,3,Slash,0,40,16,18,14,1,1,4
Knight of Ardougne (Song of the Elves)#Level 53,,,30,40,20,40,20,20,20,8852,6,Slash,0,54,44,52,28,1,1,4
Knight of Ardougne (unused),,,,,,,,,,3300,,,0,52,38,40,31,1,1,
Knight of Ardougne#Female,,,-11,36,39,40,36,36,36,11936,"6 (regular hit),3 (pickpocket failure)",Slash,0,52,38,40,31,1,1,5
Knight of Ardougne#Male,,,-11,36,39,40,36,36,36,3297,"6 (regular hit),3 (pickpocket failure)",Slash,0,52,38,40,31,1,1,5
"Knight of Ardougne#West, female",,,-11,36,39,40,36,36,36,11902,6,Slash,0,52,38,40,31,1,1,5
"Knight of Ardougne#West, male",,,-11,36,39,40,36,36,36,8854,6,Slash,0,52,38,40,31,1,1,5
Knight of Saradomin#Level 101,,,0,13,12,14,13,13,13,2214,12,Crush,0,108,75,90,82,60,1,6
Knight of Saradomin#Level 103,,,0,7,10,10,13,13,13,2213,11,Crush,0,135,75,85,70,60,1,6
Knight of Varlamore (Twilight's Promise),,,5,10,28,26,20,20,20,12916,8,Slash,0,100,70,70,40,20,1,5
Knight of Varlamore#1,,,-11,36,39,40,36,36,36,13114,8,Slash,0,52,38,40,31,1,1,5
Knight of Varlamore#2,,,-11,36,39,40,36,36,36,13115,8,Slash,0,52,38,40,31,1,1,5
Knight of Varlamore#3,,,-11,36,39,40,36,36,36,13116,8,Slash,0,52,38,40,31,1,1,5
Knight of Varlamore#4,,,-11,36,39,40,36,36,36,13117,8,Slash,0,52,38,40,31,1,1,5
Knight of Varlamore#5,,,-11,36,39,40,36,36,36,13118,8,Slash,0,52,38,40,31,1,1,5
Knight of Varlamore#6,,,-11,36,39,40,36,36,36,13119,8,Slash,0,52,38,40,31,1,1,5
Kob,Earth,20,200,90,60,85,200,200,200,"7106,7107","57 (normal),27 (Protect from Melee)",Slash,0,200,180,175,80,0,0,5
Kolodion#Demon,,,0,0,0,0,0,0,0,1609,20,Magic,0,107,85,98,105,400,1,4
Kolodion#Ghost,,,,,,,,,,1608,20,Magic,0,78,28,23,58,30,1,7
Kolodion#Human,,,,,,,,,,"1605,1603,1604",20,Magic,0,3,15,10,20,15,1,7
Kolodion#Ogre,,,,,,,,,,1606,20,Magic,0,65,55,70,72,50,1,7
Kolodion#Spider,,,,,,,,,,1607,20,Magic,0,78,69,78,47,70,1,7
Koschei the deathless#The Fremennik Trials (Form 1),,,20,20,20,20,20,20,20,3897,3,Slash,0,30,20,20,20,1,1,4
Koschei the deathless#The Fremennik Trials (Form 2),,,40,40,40,40,40,40,40,3898,5,Melee,0,50,40,40,40,1,1,4
Koschei the deathless#The Fremennik Trials (Form 3),,,60,60,60,60,60,60,60,3899,7,Melee,0,70,60,60,60,1,1,4
Koschei the deathless#The Fremennik Trials (Form 4),,,0,0,0,0,0,0,0,3900,1,Melee,0,255,255,5,255,1,1,1
Kraka,Earth,20,200,40,25,25,200,200,200,928,23,Crush,0,120,50,100,50,0,0,6
Kraken#Kraken,Earth,50,130,0,0,0,300,300,300,494,28,Magic (100% prayer penetration),0,255,1,1,1,1,1,4
Kraken#Whirlpool,None,,130,0,0,0,300,300,300,496,28,Magic (100% prayer penetration),0,255,1,1,1,1,1,4
Kree'arra,Air,30,200,180,180,180,200,200,200,3162,"69 (Ranged),21 (Magic),25 (Melee)","Ranged,Ranged magic,Magical melee",0,255,300,200,260,200,380,3
Kree'arra (Deadman)#Apocalypse,,,200,180,180,180,200,200,200,12443,21,Magic,0,350,300,200,260,200,380,6
Kree'arra (Deadman)#Armageddon,Air,30,200,180,180,180,200,200,200,12443,25,Magic,0,350,300,200,150,200,380,6
Kree'arra (PvM Arena),,,200,180,180,180,200,200,200,6492,"69 (Ranged),21 (Magic),26 (Melee)","Ranged,Ranged magic,Melee",0,255,300,200,260,200,380,3
Kroy,,,50,50,50,50,50,50,50,9560,15,"Magic,Melee",0,209,80,80,80,80,0,4
Kruk,,,250,100,100,100,100,100,100,6805,"33 (melee),37 (ranged)","Slash,Ranged",0,210,130,130,150,130,170,4
Ksenia,,,-21,-21,-21,-21,-21,-21,-21,2627,2,Crush,0,60,10,10,10,1,1,4
Kurask#Big,,,0,20,0,20,0,0,0,411,11,Crush,0,97,67,105,105,1,1,4
Kurask#Normal,,,0,20,0,20,0,0,0,410,11,Crush,0,97,67,105,105,1,1,4
Lanzig,,,0,0,0,0,0,0,0,3940,6,Crush,0,50,40,40,40,1,1,4
Large chicken,,,0,0,0,0,0,0,0,14510,2,Stab,0,30,10,10,10,1,1,4
Large mosquito,Fire,40,2,5,2,2,0,0,0,6272,1,Crush,0,3,5,1,45,1,1,4
Large reef shark,,,,,,,,,,-1,,,0,72,50,,,,,
Lava beast,Water,100,-30,50,20,140,0,0,0,7817,18,Ranged,0,,1,1,70,20,1,6
Lava dragon,Water,50,80,90,20,90,70,20,70,6593,"23 (Melee),50 (Dragonfire)","Slash,Dragonfire",0,230,240,220,220,1,1,4
Lava Strykewyrm,Water,50,40,70,30,60,120,120,120,15500,"10 (Melee),12 (Ranged)","Crush,Ranged",0,150,90,90,50,50,110,5
Leech,,,0,0,0,0,0,0,0,"3233,15441",3,Stab,0,45,80,20,35,1,1,4
Lensa,,,0,0,0,0,0,0,0,3943,6,Crush,0,50,40,40,40,1,1,4
Leon d'Cour,,,0,0,0,0,0,0,0,3360,13,Crush,0,123,123,123,123,1,1,4
Lesser demon (Melzar's Maze),Water,40,-10,0,0,0,0,0,0,3982,8,Slash,0,79,68,70,71,1,1,4
Lesser demon (Realm of Memories),,,-10,0,0,0,0,0,0,-1,,,0,79,68,70,71,1,1,4
Lesser demon (The Scar)#Level 39,Water,40,0,0,0,0,0,0,0,12376,1,Slash,0,40,1,1,30,1,1,4
Lesser demon (The Scar)#Level 82,Water,40,-10,0,0,0,0,0,0,12389,8,Slash,0,79,68,70,71,1,1,4
Lesser demon (The Scar)#Level 94 (mage),Water,40,0,0,0,0,0,0,0,12361,12,Magic,0,80,110,110,110,110,110,4
Lesser demon (The Scar)#Level 94 (melee),Water,40,0,0,0,0,0,0,0,12363,12,Magic,0,80,110,110,110,110,110,4
Lesser demon (The Scar)#Level 94 (ranged),Water,40,0,0,0,0,0,0,0,12365,12,Ranged,0,80,110,110,110,110,110,4
Lesser Demon Champion,Water,40,0,0,0,0,0,0,0,3357,"15 (melee),14 (Magic)","Slash,Magic",0,148,136,140,142,136,1,4
Lesser demon#Level 82,Water,40,-10,0,0,0,0,0,0,"2005,2006,2007,2008,2018,7656,7657,7664",8,Slash,0,79,68,70,71,1,1,4
Lesser demon#Level 87,Water,40,-10,0,0,0,0,0,0,7247,8,Slash,0,87,80,70,71,1,1,4
Lesser demon#Level 94,Water,40,-10,0,0,0,0,0,0,7248,8,Slash,0,98,80,70,85,1,1,4
Lesser demon#Level 94 (Wilderness Slayer Cave),Water,40,-10,0,0,0,0,0,0,"7865,7866,7867",9,Slash,0,110,68,85,71,1,1,4
Lev,,,-21,-21,-21,-21,-21,-21,-21,2619,2,Crush,0,60,10,10,10,1,1,4
Liliya,,,-21,-21,-21,-21,-21,-21,-21,2632,2,Crush,0,60,10,10,10,1,1,4
Lizard,,,0,15,5,15,5,5,5,458,5,Crush,0,40,38,36,35,1,1,4
Lizard man (Realm of Memories),,,0,12,8,12,12,12,12,-1,,,0,35,18,13,14,1,1,4
Lizardman brute#Battlefront,,,0,10,-20,30,0,0,-10,"8564,10947",11,"Crush,Ranged",-2,60,65,65,65,1,1,4
Lizardman brute#Standard,,,0,10,-20,30,0,0,-10,"6918,6919",11,"Crush,Ranged",-2,60,65,65,65,1,1,4
Lizardman shaman (Chambers of Xeric)#Challenge Mode,,,160,150,102,160,0,0,0,"7573,7574",65 (unconfirmed),"Melee,Ranged",0,285,195,195,315,195,195,4
Lizardman shaman (Chambers of Xeric)#Normal,,,160,150,102,160,0,0,0,"7573,7574",65 (unconfirmed),"Melee,Ranged",0,190,130,130,210,130,130,4
Lizardman shaman#Lizardman Temple,,,50,30,-20,40,0,0,-10,8565,"31 (Melee),21 (Ranged)","Crush,Ranged",0,150,120,120,140,130,120,4
Lizardman shaman#Standard,,,50,30,-20,40,0,0,-10,"6766,6767,7744,7745","31 (Melee),21 (Ranged)","Crush,Ranged",0,150,120,120,140,130,120,4
Lizardman#Level 53,,,0,0,-20,25,0,0,-10,"6914,6915",7,"Crush,Ranged",0,60,43,43,43,1,43,4
Lizardman#Level 62,,,0,5,-20,20,0,0,-10,"6916,6917,8563",9,"Crush,Ranged",0,60,53,53,52,1,1,4
Loar Shade#Shade,Air,40,0,0,0,0,0,0,0,1277,4,Crush,-3,38,45,30,26,0,0,4
Loar Shade#Shadow,Air,40,0,0,0,0,0,0,0,1276,4,Crush,-3,38,45,30,26,0,0,4
Lobstrosity,Earth,25,99,15,30,50,70,70,70,7796,9,Stab,0,50,60,80,40,1,1,4
Locust,Fire,40,0,0,0,0,0,0,0,"11584,11585",3,Crush,0,27,17,18,1,1,1,4
Locust rider#Lancer,Fire,40,0,40,90,90,0,0,0,795,15,Crush,-2,90,100,90,90,1,1,4
Locust rider#Lancer (Quest),Fire,40,0,40,90,90,0,0,0,800,15,Crush,-2,90,100,90,90,1,1,4
Locust rider#Ranger,Fire,40,34,50,50,90,66,66,66,796,22,Ranged,-2,90,105,90,50,1,90,6
Locust rider#Ranger (Quest),Fire,40,34,50,50,90,66,66,66,801,22,Ranged,-2,90,105,90,50,1,90,6
Long-tailed Wyvern,Air,25,140,70,70,70,120,70,120,7792,"13 (Melee),10 (Ranged),10 (Icy breath with Elemental shield)","Slash,Typeless Ranged,Icy breath",0,200,125,120,90,90,90,6
Lost barbarian,,,0,0,0,0,0,0,0,2921,12,Crush,0,124,115,114,110,1,1,4
Lowerniel Drakan,,,0,0,0,0,150,150,150,16204,69,Stab,0,3000,400,320,100,320,320,4
Lucien,,,-1,7,6,8,4,4,4,3443,2,Stab,0,17,12,11,10,1,1,4
Lucius,,,200,120,90,120,80,60,80,14363,"24 (magic),34 (special attack)",Magic,0,180,70,70,70,200,60,4
Lucky impling#Overworld,,,50,-10,-10,-10,-10,-10,-10,7233,N/A,N/A,0,10,0,0,0,1,1,0
Lucky impling#Puro-Puro,,,50,-10,-10,-10,-10,-10,-10,7302,N/A,N/A,0,10,0,0,0,1,1,0
Lynx Tamer,,,4,19,24,14,16,16,16,11071,3,Crush,0,22,19,18,14,1,1,4
Lynx#Level 21,,,0,0,0,0,0,0,0,11068,3,Slash,0,25,18,16,18,1,1,4
Lynx#Level 24,,,0,0,0,0,0,0,0,11069,3,Slash,0,30,20,18,20,1,1,4
Mad Angel#Post-quest,Earth,15,185,40,60,80,185,165,205,"16305,16307",31,"Melee,Magic",0,755,150,230,175,150,250,6
Mad Angel#Quest,Earth,15,165,20,40,60,155,135,175,"16309,16311",31,"Melee,Magic",0,565,100,160,125,100,170,6
Maggot King#Far,Fire,80,150,45,172,100,158,43,232,15742,"46 (Magic / Ranged),~55 (Melee lunge)","Ranged,Magic,Melee",0,1500,200,250,200,200,300,0
Maggot King#Nearby,Fire,5,400,45,172,100,158,43,232,15742,"46 (Magic / Ranged),~55 (Melee lunge)","Ranged,Magic,Melee",0,1500,200,250,200,200,300,0
Maggot King#Roaring,Fire,80,150,45,172,100,158,43,232,15742,"46 (Magic / Ranged),~55 (Melee lunge)","Ranged,Magic,Melee",0,1500,200,250,100,200,300,0
Magic axe#Catacombs of Kourend,,,5,15,10,5,10,10,10,7269,5,Slash,0,44,38,38,29,1,1,4
Magic axe#Normal,,,5,15,10,5,10,10,10,2844,5,Slash,0,44,38,38,29,1,1,4
Magic Mark#Annihilation,,,150,25,25,25,10,10,10,13663,18,Magic,0,3500,10,30,30,175,0,5
Magic Mark#Armageddon,,,150,25,25,25,10,10,10,13663,18,Magic,0,1500,10,30,30,175,0,5
Magic Mark#Permanent,,,150,25,25,25,10,10,10,13663,18,Magic,0,1500,10,30,30,175,0,5
Magma strykewyrm,Water,50,40,70,60,30,120,120,120,15504,26,"Melee,Ranged",0,340,210,210,110,110,250,5
Magpie impling,,,30,-10,-10,-10,-10,-10,-10,"1642,1652",N/A,N/A,0,10,0,0,0,1,1,0
Malevolent Mage,,,75,0,0,0,0,0,0,7396,20,Magic,0,175,1,1,135,175,1,4
Malevolent Mage (Deadman)#Annihilation,Water,50,300,0,0,0,0,0,0,12456,,Magic,0,2000,1,1,150,255,1,4
Malevolent Mage (Deadman)#Apocalypse,,,300,0,0,0,0,0,0,12456,,Magic,0,500,1,1,150,255,1,4
Malevolent Mage (Deadman)#Armageddon,Water,50,300,0,0,0,0,0,0,12456,,Magic,0,500,1,1,150,255,1,4
Malevolent Mage (Deadman)#Permanent,Water,50,300,0,0,0,0,0,0,12456,,Magic,0,500,1,1,150,255,1,4
Mammoth (unused NPC),,,,,,,,,,-1,,,0,,,,,,,
Mammoth#Normal,,,0,0,0,0,0,0,0,6604,7,Stab,0,130,55,60,50,1,1,4
Man (Canifis)#Blue,,,,,,,,,,-1,,,0,,,,,,,
Man (Canifis)#Green,,,,,,,,,,-1,,,0,,,,,,,
Man (Canifis)#Red,,,,,,,,,,-1,,,0,,,,,,,
Man (East Ardougne),,,-21,-21,-21,-21,-21,-21,-21,3298,1,Crush,0,7,1,1,1,1,1,4
Man (level 4)#Normal,,,0,1,1,1,0,0,0,1118,1,Crush,0,13,2,1,1,1,1,4
Man (level 4)#Unused,,,0,1,1,1,0,0,0,1138,1,Crush,0,13,2,1,1,1,1,4
Man#1,,,-21,-21,-21,-21,-21,-21,-21,"3106,6818,6987",1,Crush,0,7,1,1,1,1,1,4
Man#2,,,-21,-21,-21,-21,-21,-21,-21,"3107,6988",1,Crush,0,7,1,1,1,1,1,4
Man#3,,,-21,-21,-21,-21,-21,-21,-21,"3108,6989",1,Crush,0,7,1,1,1,1,1,4
Man#4,,,-21,-21,-21,-21,-21,-21,-21,"3109,6815",1,Crush,0,7,1,1,1,1,1,4
"Man#4, Musa Point",,,-21,-21,-21,-21,-21,-21,-21,3110,1,Crush,0,7,1,1,1,1,1,4
Man#5,,,-21,-21,-21,-21,-21,-21,-21,14920,1,Crush,0,7,1,1,1,1,1,4
Man#Al Kharid,,,0,0,0,0,0,0,0,3261,1,Crush,0,7,1,1,1,1,1,4
Man#Falador,,,-21,-21,-21,-21,-21,-21,-21,3264,1,Crush,0,7,1,1,1,1,1,4
"Man#Falador, 2",,,-21,-21,-21,-21,-21,-21,-21,3265,1,Crush,0,7,1,1,1,1,1,4
Man#Karamja,,,-21,-21,-21,-21,-21,-21,-21,3652,1,Crush,0,7,1,1,1,1,1,4
"Man#Shayzien, 1",,,-21,-21,-21,-21,-21,-21,-21,11057,1,Crush,0,7,1,1,1,1,1,4
"Man#Shayzien, 2",,,-21,-21,-21,-21,-21,-21,-21,11058,1,Crush,0,7,1,1,1,1,1,4
Man#Varrock,,,-21,-21,-21,-21,-21,-21,-21,3014,1,Crush,0,7,1,1,1,1,1,4
Maniacal monkey,,,0,0,0,0,0,0,0,7118,18,Slash,0,65,200,175,10,1,1,4
Maniacal Monkey Archer,,,0,0,0,0,0,0,0,7119,24,Ranged,0,60,120,80,80,1,200,4
Manta ray (monster),,,0,0,0,0,50,20,50,15220,8,Slash,0,194,155,75,40,1,0,4
Manticore,,,10,0,0,0,25,25,25,12818,"31 (Melee),36 (Ranged),31 (Magic)","Melee,Ranged,Magic",0,250,300,300,250,300,350,10
Marble gargoyle,Earth,40,50,0,50,50,50,50,50,"7407,7408","26 (melee)
30 (ranged)
38 (special)","Slash,Ranged,Magic (special)",0,270,230,250,190,1,220,4
Market Guard,,,50,50,50,50,50,50,50,3949,8,Crush,0,50,40,40,40,1,1,3
